city,year,month,latitude,longitude,elevation_m,max_temp_c,min_temp_c,avg_temp_c,humidity_pct,wind_speed_ms,ndvi,ndwi,ndbi,population_density,emission_index,avg_building_height,urban_canyon_index,industrial_heat_factor,ac_thermal_exhaust,sensor_reliability,built_up_ratio,green_cover_ratio,water_cover_ratio,lst_day_mean,lst_night_mean,viirs_avg_radiance
Noida,2022,1,28.5355,77.391,200,17.0,3.4,12.0,53.1,4.0,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,18.11,6.02,42.55
Noida,2022,2,28.5355,77.391,200,21.0,8.2,16.0,70.8,2.0,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,21.83,8.84,41.48
Noida,2022,3,28.5355,77.391,200,28.7,15.0,23.7,61.6,4.1,0.133,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,28.83,16.59,45.72
Noida,2022,4,28.5355,77.391,200,34.4,21.0,29.4,54.3,2.9,0.133,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,35.26,22.46,42.52
Noida,2022,5,28.5355,77.391,200,41.3,27.8,36.3,43.4,3.3,0.133,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,42.05,29.18,43.89
Noida,2022,6,28.5355,77.391,200,40.2,27.0,35.2,53.3,2.8,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,41.64,28.63,42.27
Noida,2022,7,28.5355,77.391,200,36.7,23.0,31.7,80.6,4.0,0.266,-0.216,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,38.43,25.56,44.93
Noida,2022,8,28.5355,77.391,200,35.6,23.4,30.6,73.8,2.5,0.266,-0.216,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,35.82,22.79,44.02
Noida,2022,9,28.5355,77.391,200,38.3,23.6,33.3,85.0,2.1,0.266,-0.216,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,39.7,27.04,46.63
Noida,2022,10,28.5355,77.391,200,30.9,16.1,25.9,48.9,2.1,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,30.97,18.01,44.43
Noida,2022,11,28.5355,77.391,200,26.9,14.8,21.9,62.2,2.4,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,28.66,16.62,43.77
Noida,2022,12,28.5355,77.391,200,19.5,4.6,14.5,66.0,1.9,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,20.55,7.07,45.94
Noida,2023,1,28.5355,77.391,200,17.7,5.1,12.7,50.3,1.8,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,18.33,6.2,42.91
Noida,2023,2,28.5355,77.391,200,22.8,9.1,17.8,64.1,1.6,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,23.2,10.46,45.43
Noida,2023,3,28.5355,77.391,200,28.3,14.4,23.3,45.8,2.2,0.133,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,29.62,17.04,47.27
Noida,2023,4,28.5355,77.391,200,35.7,21.7,30.7,24.6,3.6,0.133,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,36.0,23.37,44.87
Noida,2023,5,28.5355,77.391,200,40.2,26.8,35.2,38.6,3.8,0.133,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,40.8,27.96,43.75
Noida,2023,6,28.5355,77.391,200,37.9,24.2,32.9,56.0,1.4,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,39.58,26.75,44.61
Noida,2023,7,28.5355,77.391,200,37.6,24.5,32.6,82.1,0.7,0.266,-0.216,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,39.04,26.37,41.9
Noida,2023,8,28.5355,77.391,200,37.0,24.9,32.0,64.8,1.7,0.266,-0.216,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,37.97,24.62,46.88
Noida,2023,9,28.5355,77.391,200,34.2,20.6,29.2,75.2,2.5,0.266,-0.216,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,35.07,22.81,45.9
Noida,2023,10,28.5355,77.391,200,33.1,18.6,28.1,59.0,1.7,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,34.39,21.66,44.21
Noida,2023,11,28.5355,77.391,200,25.8,12.1,20.8,63.6,1.6,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,26.05,13.43,44.45
Noida,2023,12,28.5355,77.391,200,22.5,8.9,17.5,37.3,2.9,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,23.47,10.9,42.98
Noida,2024,1,28.5355,77.391,200,16.7,3.0,11.7,50.8,2.9,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,19.02,6.13,42.23
Noida,2024,2,28.5355,77.391,200,20.1,6.4,15.1,64.6,1.5,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,20.44,7.35,48.77
Noida,2024,3,28.5355,77.391,200,28.7,15.4,23.7,64.4,3.1,0.133,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,29.08,16.78,45.2
Noida,2024,4,28.5355,77.391,200,34.5,19.7,29.5,40.6,3.1,0.133,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,35.51,23.54,40.89
Noida,2024,5,28.5355,77.391,200,40.6,28.5,35.6,20.0,3.5,0.133,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,40.58,27.93,43.06
Noida,2024,6,28.5355,77.391,200,41.5,26.8,36.5,67.5,1.6,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,42.24,29.84,45.02
Noida,2024,7,28.5355,77.391,200,36.2,22.4,31.2,68.8,0.8,0.266,-0.216,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,36.99,24.02,43.3
Noida,2024,8,28.5355,77.391,200,38.6,24.2,33.6,84.7,2.9,0.266,-0.216,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,39.64,26.53,43.18
Noida,2024,9,28.5355,77.391,200,38.7,26.0,33.7,76.2,1.8,0.266,-0.216,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,38.59,26.25,46.87
Noida,2024,10,28.5355,77.391,200,32.3,19.7,27.3,48.5,0.6,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,34.33,21.61,46.14
Noida,2024,11,28.5355,77.391,200,26.8,14.4,21.8,63.4,1.9,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,27.46,14.69,45.37
Noida,2024,12,28.5355,77.391,200,21.1,7.2,16.1,49.5,0.6,0.19,-0.36,0.24,6995,3.48,19.8,0.9,0.75,0.59,0.95,0.67,0.1,0.02,22.47,10.01,41.83
Meerut,2020,1,28.9845,77.7064,224,15.9,1.2,10.9,55.6,3.1,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,16.9,3.81,64.92
Meerut,2020,2,28.9845,77.7064,224,19.7,7.4,14.7,54.8,1.4,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,19.82,7.3,65.94
Meerut,2020,3,28.9845,77.7064,224,24.6,10.6,19.6,44.2,3.8,0.126,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,25.29,12.74,66.62
Meerut,2020,4,28.9845,77.7064,224,35.6,21.0,30.6,49.9,2.9,0.126,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,34.29,21.04,66.51
Meerut,2020,5,28.9845,77.7064,224,40.6,26.4,35.6,35.7,3.9,0.126,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,39.92,27.51,67.37
Meerut,2020,6,28.9845,77.7064,224,38.3,23.8,33.3,53.4,3.4,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,38.38,26.0,66.06
Meerut,2020,7,28.9845,77.7064,224,34.4,19.9,29.4,87.0,1.3,0.252,-0.24,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,34.78,22.2,68.65
Meerut,2020,8,28.9845,77.7064,224,38.3,26.0,33.3,79.8,2.5,0.252,-0.24,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,38.34,25.96,68.63
Meerut,2020,9,28.9845,77.7064,224,35.8,23.8,30.8,74.4,1.2,0.252,-0.24,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,35.53,23.22,69.1
Meerut,2020,10,28.9845,77.7064,224,28.6,14.0,23.6,33.2,2.8,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,30.67,18.05,63.32
Meerut,2020,11,28.9845,77.7064,224,27.1,14.5,22.1,69.0,3.1,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,30.36,17.68,65.98
Meerut,2020,12,28.9845,77.7064,224,16.3,3.3,11.3,55.7,3.3,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,19.31,7.0,63.79
Meerut,2021,1,28.9845,77.7064,224,16.5,4.0,11.5,51.7,2.4,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,18.44,5.67,65.87
Meerut,2021,2,28.9845,77.7064,224,20.8,6.9,15.8,45.1,0.8,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,21.82,9.24,64.2
Meerut,2021,3,28.9845,77.7064,224,27.2,12.6,22.2,33.9,4.6,0.126,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,26.31,14.06,65.29
Meerut,2021,4,28.9845,77.7064,224,33.5,18.5,28.5,42.5,1.9,0.126,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,34.32,21.68,66.83
Meerut,2021,5,28.9845,77.7064,224,36.3,23.4,31.3,32.1,3.7,0.126,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,38.63,26.2,65.08
Meerut,2021,6,28.9845,77.7064,224,37.5,24.5,32.5,46.5,1.2,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,37.34,24.34,62.04
Meerut,2021,7,28.9845,77.7064,224,36.7,21.8,31.7,75.7,1.4,0.252,-0.24,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,36.63,24.1,64.42
Meerut,2021,8,28.9845,77.7064,224,37.6,24.7,32.6,77.2,2.2,0.252,-0.24,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,35.74,22.99,66.7
Meerut,2021,9,28.9845,77.7064,224,32.0,17.6,27.0,80.6,2.0,0.252,-0.24,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,32.79,20.44,61.72
Meerut,2021,10,28.9845,77.7064,224,26.7,14.6,21.7,44.9,0.6,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,28.88,16.64,66.52
Meerut,2021,11,28.9845,77.7064,224,24.1,9.8,19.1,57.2,2.0,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,25.39,12.93,65.92
Meerut,2021,12,28.9845,77.7064,224,18.8,6.6,13.8,64.5,2.4,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,20.37,7.29,65.43
Meerut,2022,1,28.9845,77.7064,224,16.5,3.9,11.5,58.0,1.2,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,15.52,2.47,68.83
Meerut,2022,2,28.9845,77.7064,224,21.3,8.7,16.3,63.7,1.6,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,20.12,7.18,68.56
Meerut,2022,3,28.9845,77.7064,224,27.6,14.4,22.6,38.5,2.1,0.126,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,28.5,15.77,67.79
Meerut,2022,4,28.9845,77.7064,224,34.2,19.5,29.2,43.2,5.2,0.126,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,34.62,21.91,64.07
Meerut,2022,5,28.9845,77.7064,224,39.4,24.5,34.4,25.2,2.8,0.126,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,42.24,29.47,65.33
Meerut,2022,6,28.9845,77.7064,224,39.1,25.8,34.1,57.4,2.1,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,41.62,29.44,65.71
Meerut,2022,7,28.9845,77.7064,224,36.2,23.2,31.2,82.2,2.6,0.252,-0.24,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,36.68,23.88,60.39
Meerut,2022,8,28.9845,77.7064,224,34.9,20.5,29.9,85.0,2.6,0.252,-0.24,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,36.65,23.96,68.58
Meerut,2022,9,28.9845,77.7064,224,34.9,22.3,29.9,76.4,3.1,0.252,-0.24,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,34.73,22.06,65.05
Meerut,2022,10,28.9845,77.7064,224,27.7,12.8,22.7,43.0,1.9,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,29.34,17.19,64.88
Meerut,2022,11,28.9845,77.7064,224,23.3,11.3,18.3,42.1,1.8,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,23.02,10.41,68.09
Meerut,2022,12,28.9845,77.7064,224,19.6,5.4,14.6,60.4,3.2,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,19.55,6.56,66.55
Meerut,2023,1,28.9845,77.7064,224,14.4,1.2,9.4,48.8,2.3,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,15.81,3.01,66.58
Meerut,2023,2,28.9845,77.7064,224,21.4,8.9,16.4,59.3,2.3,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,22.97,10.31,67.9
Meerut,2023,3,28.9845,77.7064,224,24.2,10.5,19.2,33.9,3.4,0.126,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,25.33,12.8,69.87
Meerut,2023,4,28.9845,77.7064,224,33.2,20.4,28.2,40.5,4.3,0.126,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,34.13,21.76,67.37
Meerut,2023,5,28.9845,77.7064,224,37.7,23.5,32.7,29.0,3.8,0.126,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,38.42,26.53,68.7
Meerut,2023,6,28.9845,77.7064,224,39.7,26.2,34.7,65.9,3.3,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,40.05,27.46,63.64
Meerut,2023,7,28.9845,77.7064,224,35.0,21.3,30.0,74.1,0.6,0.252,-0.24,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,34.12,21.06,66.37
Meerut,2023,8,28.9845,77.7064,224,34.9,20.1,29.9,67.6,1.7,0.252,-0.24,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,35.12,22.43,66.2
Meerut,2023,9,28.9845,77.7064,224,34.0,20.5,29.0,80.4,0.9,0.252,-0.24,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,34.51,21.85,69.6
Meerut,2023,10,28.9845,77.7064,224,30.4,18.3,25.4,47.1,2.2,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,31.24,18.57,64.76
Meerut,2023,11,28.9845,77.7064,224,30.5,18.2,25.5,69.8,1.0,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,26.71,13.93,63.03
Meerut,2023,12,28.9845,77.7064,224,18.3,4.9,13.3,49.2,3.7,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,17.87,5.16,69.39
Meerut,2024,1,28.9845,77.7064,224,16.8,4.1,11.8,54.8,2.7,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,17.15,4.67,65.75
Meerut,2024,2,28.9845,77.7064,224,25.4,13.2,20.4,66.0,0.7,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,24.05,11.29,67.59
Meerut,2024,3,28.9845,77.7064,224,26.3,11.6,21.3,54.3,3.8,0.126,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,27.59,14.65,66.6
Meerut,2024,4,28.9845,77.7064,224,34.0,21.1,29.0,47.6,4.6,0.126,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,34.77,22.24,64.21
Meerut,2024,5,28.9845,77.7064,224,39.2,24.2,34.2,37.5,2.3,0.126,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,39.57,26.48,65.9
Meerut,2024,6,28.9845,77.7064,224,38.5,26.4,33.5,52.1,2.0,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,39.62,26.9,67.46
Meerut,2024,7,28.9845,77.7064,224,37.2,24.1,32.2,78.8,2.1,0.252,-0.24,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,37.9,25.53,66.35
Meerut,2024,8,28.9845,77.7064,224,34.3,22.1,29.3,81.2,2.6,0.252,-0.24,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,35.88,23.32,68.66
Meerut,2024,9,28.9845,77.7064,224,33.2,20.7,28.2,75.5,2.8,0.252,-0.24,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,32.45,20.22,67.96
Meerut,2024,10,28.9845,77.7064,224,28.6,16.4,23.6,48.3,2.6,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,31.29,18.42,69.31
Meerut,2024,11,28.9845,77.7064,224,24.6,11.3,19.6,49.9,3.3,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,24.2,11.44,64.11
Meerut,2024,12,28.9845,77.7064,224,20.2,7.1,15.2,52.7,2.1,0.18,-0.4,0.21,11558,2.47,12.2,0.9,0.6,0.87,0.82,0.6,0.067,0.02,20.47,8.34,65.7
Bareilly,2020,1,28.367,79.4304,172,16.0,2.6,11.0,57.9,1.9,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,15.16,3.01,51.04
Bareilly,2020,2,28.367,79.4304,172,19.6,6.0,14.6,48.9,2.0,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,19.78,7.33,50.01
Bareilly,2020,3,28.367,79.4304,172,23.4,10.5,18.4,41.1,4.6,0.175,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,25.14,12.88,50.08
Bareilly,2020,4,28.367,79.4304,172,30.6,17.6,25.6,34.0,3.0,0.175,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,31.29,18.8,53.01
Bareilly,2020,5,28.367,79.4304,172,36.1,23.5,31.1,49.8,2.5,0.175,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,36.6,24.17,51.65
Bareilly,2020,6,28.367,79.4304,172,37.4,23.8,32.4,53.7,2.7,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,38.0,25.69,55.73
Bareilly,2020,7,28.367,79.4304,172,30.5,15.6,25.5,80.8,0.6,0.35,-0.18,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,30.45,18.36,47.9
Bareilly,2020,8,28.367,79.4304,172,31.3,18.8,26.3,74.0,2.1,0.35,-0.18,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,32.54,19.79,49.06
Bareilly,2020,9,28.367,79.4304,172,32.3,20.3,27.3,80.2,2.7,0.35,-0.18,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,31.23,18.55,48.78
Bareilly,2020,10,28.367,79.4304,172,27.8,14.6,22.8,70.9,3.8,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,28.46,16.21,54.75
Bareilly,2020,11,28.367,79.4304,172,22.8,10.3,17.8,70.5,3.0,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,23.44,10.61,52.07
Bareilly,2020,12,28.367,79.4304,172,15.6,2.6,10.6,57.8,3.1,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,15.35,2.57,53.91
Bareilly,2021,1,28.367,79.4304,172,11.6,-3.0,6.6,59.7,2.1,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,14.73,2.32,47.95
Bareilly,2021,2,28.367,79.4304,172,19.6,6.2,14.6,48.9,1.8,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,18.96,6.21,51.5
Bareilly,2021,3,28.367,79.4304,172,23.4,10.6,18.4,34.0,5.5,0.175,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,25.14,12.95,50.45
Bareilly,2021,4,28.367,79.4304,172,30.7,17.8,25.7,29.9,2.9,0.175,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,31.85,19.27,48.32
Bareilly,2021,5,28.367,79.4304,172,37.0,24.7,32.0,28.9,4.3,0.175,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,36.69,24.9,48.01
Bareilly,2021,6,28.367,79.4304,172,39.3,26.6,34.3,53.9,3.0,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,38.7,26.33,54.05
Bareilly,2021,7,28.367,79.4304,172,34.2,21.5,29.2,74.6,3.3,0.35,-0.18,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,34.27,21.54,51.29
Bareilly,2021,8,28.367,79.4304,172,32.5,19.0,27.5,72.3,1.3,0.35,-0.18,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,31.37,18.48,49.77
Bareilly,2021,9,28.367,79.4304,172,32.1,18.0,27.1,77.2,0.6,0.35,-0.18,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,32.88,20.33,53.05
Bareilly,2021,10,28.367,79.4304,172,27.8,12.8,22.8,62.5,2.9,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,26.81,14.7,49.84
Bareilly,2021,11,28.367,79.4304,172,23.9,10.9,18.9,67.5,1.8,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,23.13,10.94,51.43
Bareilly,2021,12,28.367,79.4304,172,15.5,3.0,10.5,39.3,1.9,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,15.24,2.88,54.93
Bareilly,2022,1,28.367,79.4304,172,11.9,-2.4,6.9,57.5,2.5,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,12.7,0.21,47.69
Bareilly,2022,2,28.367,79.4304,172,19.9,7.8,14.9,68.7,0.5,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,19.17,6.51,51.59
Bareilly,2022,3,28.367,79.4304,172,23.5,11.2,18.5,32.3,3.0,0.175,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,23.43,10.48,49.94
Bareilly,2022,4,28.367,79.4304,172,31.2,19.0,26.2,44.3,4.6,0.175,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,30.96,19.15,51.63
Bareilly,2022,5,28.367,79.4304,172,36.7,22.5,31.7,43.7,2.9,0.175,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,35.69,23.06,48.17
Bareilly,2022,6,28.367,79.4304,172,36.5,21.6,31.5,61.1,2.4,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,37.95,25.12,49.23
Bareilly,2022,7,28.367,79.4304,172,33.5,19.4,28.5,77.6,2.9,0.35,-0.18,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,34.74,22.06,51.73
Bareilly,2022,8,28.367,79.4304,172,29.9,16.3,24.9,71.1,2.8,0.35,-0.18,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,32.04,19.6,48.92
Bareilly,2022,9,28.367,79.4304,172,30.6,16.6,25.6,82.6,1.4,0.35,-0.18,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,30.59,18.58,48.86
Bareilly,2022,10,28.367,79.4304,172,25.7,13.0,20.7,63.0,2.4,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,27.92,15.36,47.47
Bareilly,2022,11,28.367,79.4304,172,23.9,11.6,18.9,64.4,2.5,0.25,-0.3,0.14,9087,1.45,10.8,0.65,0.45,0.61,0.82,0.54,0.119,0.03,24.19,11.67,52.04
